V1;V2
1.46107176819846;0.412411136597675
0.0630904690137794;-0.437610709081857
0.438836697612425;-0.996618842344919
2.09833860466085;-1.0991826289208
0.383605031666914;-0.26751638856742
0.510879041905402;0.23580822701773
4.83266275680055;1.37727825098117
0.0216757788664841;-0.532746914278707
-1.57652787785018;0.447682151381688
-0.419651547904905;-0.694722362792578
-1.50657636883644;0.807729841662831
0.286405853431372;-0.160573809614766
-1.17024721547932;0.0696286940295218
0.289210391071565;-0.0503262418755349
-1.28000731920867;0.658248285943963
-0.216683933218191;-0.0834712337295023
-1.71039636341166;0.270836453780581
-1.44881374654713;1.42419622046717
2.89108948174064;0.316737822733437
0.324605421680606;-0.713310906910284
-0.696478545289473;0.500420152179742
2.26037689837025;-0.01313427635963
1.20095342697833;-0.417155264147383
2.30241898434726;-0.830636431174973
-0.712907546863098;-0.117689817948515
0.301216608631557;-1.44582371861302
-0.267653072575093;-0.822075765720284
-0.0406202293218839;0.479387378523361
-1.39075638551422;0.654942249737448
-0.838546345137067;-0.748310857687988
-0.774800932055534;0.615495219591968
1.31842978188871;0.989637451951524
1.28349099956408;-0.280896176512114
0.664490942430005;-0.60980005237878
-1.60372569118938;0.323785610953336
-1.84405285422723;-0.303336460441064
2.64921446068949;-0.0218359254068565
1.49444907387433;-0.00547228414243841
-1.57243461083924;0.183167843145015
0.05648970917129;-0.175603893676773
-2.19651396434938;-0.0756052080283954
-0.936408531479716;-0.0940718333373434
-0.620184566704542;0.888298918051907
0.110084279537549;0.673069099422419
1.66960928335449;-0.260084195058457
0.561883162040825;-1.23887868025327
1.85129923934738;-0.0354170270259399
1.72290031534392;0.781682713842174
0.552181030974628;0.277110216086956
-0.860831608740628;-0.44826703099442
-1.1007180213914;0.139157888117438
1.47885862668148;-0.47232345775127
-0.741142920016065;1.24008989717617
-1.3198615823036;0.403507962650939
0.385037466616143;0.464528651055313
0.724141409581729;-1.57085837116797
-1.13684896140494;-0.133347718113995
-0.41253986271671;-0.859519525762848
1.25468143559612;-0.771710769905977
1.77744949030114;-0.334897139280188
-3.07330292690647;0.616274068860566
-2.56683839460914;0.252450057355646
1.98775251558984;-0.532877628367842
-0.385766038869338;0.0590314479065839
2.3382849314725;0.397847150049655
0.00614524365808589;-0.752419206675285
0.953773918619982;0.67870310373231
2.20589098670597;1.01755441597642
1.1412200046038;0.0603264639733036
-0.767991528775544;0.289231229564919
-0.0767541025464948;-0.190660372285611
-0.524642596251964;0.683000404227161
0.659184778380356;0.0725291762054504
1.42005802430459;-0.713777211296538
-1.50350013351458;1.13313516728182
-1.25059151685825;0.386823604017058
0.467320309287727;0.192249494400055
-0.825276113834291;0.167480826446743
1.44339111504889;-0.185461879086735
-1.19623087313477;1.01063230726547
-3.29232624575236;0.644369719242474
0.711765875238296;-1.02453014899637
0.973782117422694;-0.934422754970452
-0.3505989233538;-0.00250016366702078
-0.352699185412374;-0.971587696616995
2.4054679332209;0.282377000629684
1.74633207043349;0.117479076297865
-0.160488860872078;0.25207571687413
-0.626822615567;0.0328609314069975
1.15465656227318;-0.624616674001111
-0.642015465638424;0.705303473969453
-2.18799917196987;0.19077285658883
